order_id,order_date,order_type,customer_id,channel,city,region,category,sub_category,sku_id,product,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,gst_rate,gst_amount,invoice_total,unit_cost,cogs,gross_profit,payment_mode
ORD202401306,31-12-2024,Sale,CUST00562,Store,Bengaluru,South,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0.26,699,181.74,517.26,0.05,25.86,543.12,380,380,137.26,Cash
ORD202401037,06-09-2024,Sale,CUST00208,Store,Chennai,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,2,799,0,1598,0,1598,0.05,79.9,1677.9,393,786,812,UPI
ORD202500568,25-12-2025,Sale,CUST01787,Store,Bengaluru,South,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,1,699,0.17,699,118.83,580.17,0.05,29.01,609.18,308,308,272.17,Net Banking
ORD202301756,12-01-2023,Sale,CUST00891,Store,,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,3,1049,0.44,3147,1384.68,1762.32,0.05,88.12,1850.44,601,1803,-40.68,Cash
ORD202300527,21-09-2023,Sale,CUST00566,Store,Lucknow,North,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0.09,2149,193.41,1955.59,0.12,234.67,2190.26,1180,1180,775.59,UPI
ORD202401087,25-04-2024,Sale,CUST01950,Store,Kolkata,East,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.09,2199,197.91,2001.09,0.12,240.13,2241.22,1380,1380,621.09,UPI
ORD202400981,22-11-2024,Sale,CUST00183,Store,Delhi,North,Kidswear,Kids Tops,SKU1043,Festive Kids Tops,2,649,0.22,1298,285.56,1012.44,0.05,50.62,1063.06,298,596,416.44,Net Banking
ORD202300651,28-12-2023,Sale,CUST01760,Store,Kochi,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,Debit Card
ORD202500947,10-10-2025,Sale,CUST00500,Online,Jaipur,North,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,3,449,0.17,1347,228.99,1118.01,0.05,55.9,1173.91,165,495,623.01,Debit Card
ORD202501446,28-03-2025,Sale,CUST01127,Store,Hyderabad,South,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,2,449,0.07,898,62.86,835.14,0.05,41.76,876.9,165,330,505.14,COD
ORD202301717,15-07-2023,Sale,CUST01546,Store,Kochi,South,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,1,999,0.37,999,369.63,629.37,0.05,31.47,660.84,421,421,208.37,Cash
ORD202500366,18-12-2025,Sale,CUST01639,Store,Gurugram,North,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,3,4399,0.33,13197,4355.01,8841.99,0.12,1061.04,9903.03,2640,7920,921.99,UPI
ORD202500722,04-10-2025,Sale,CUST01570,Online,Mumbai,West,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,1,699,0.33,699,230.67,468.33,0.05,23.42,491.75,308,308,160.33,Debit Card
ORD202502215,31-05-2025,Sale,CUST00647,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,COD
ORD202400911,15-10-2024,Sale,CUST00681,Store,Kolkata,East,Footwear,Sports Shoes,SKU1068,Classic Sports Shoes,1,4099,0.17,4099,696.83,3402.17,0.12,408.26,3810.43,2335,2335,1067.17,Cash
ORD202401714,09-04-2024,Sale,CUST00966,Online,Bengaluru,South,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0.19,4399,835.81,3563.19,0.12,427.58,3990.77,2640,2640,923.19,Credit Card
ORD202402133,13-09-2024,Sale,CUST01998,Online,Bengaluru,South,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.19,1299,246.81,1052.19,0.12,126.26,1178.45,698,698,354.19,Credit Card
ORD202401523,26-12-2024,Sale,CUST02289,Online,Mysuru,South,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.25,2199,549.75,1649.25,0.12,197.91,1847.16,1380,1380,269.25,COD
ORD202401143,06-03-2024,Sale,CUST00008,Store,Bengaluru,South,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,2,699,0.08,1398,111.84,1286.16,0.05,64.31,1350.47,365,730,556.16,UPI
ORD202500135,26-02-2025,Sale,CUST01497,Store,Pune,West,Womenswear,Kurtis,SKU1022,Signature Kurtis,2,1449,0,2898,0,2898,0.12,347.76,3245.76,714,1428,1470,COD
ORD202400881,20-12-2024,Sale,CUST00895,Online,Mumbai,West,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.21,1649,346.29,1302.71,0.12,156.33,1459.04,1013,1013,289.71,Cash
ORD202500091,01-12-2025,Sale,CUST02048,Online,Mysuru,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.21,1649,346.29,1302.71,0.12,156.33,1459.04,1013,1013,289.71,Cash
ORD202402096,29-10-2024,Sale,CUST00268,Store,Bengaluru,South,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,1,1499,0.26,1499,389.74,1109.26,0.12,133.11,1242.37,918,918,191.26,UPI
ORD202501653,22-08-2025,Sale,CUST02185,Online,Mumbai,West,Kidswear,Kids Tops,SKU1042,Classic Kids Tops,1,599,0,599,0,599,0.05,29.95,628.95,255,255,344,UPI
RET202400198,03-08-2024,Return,CUST01221,Store,Hyderabad,South,Women's Wear,Kurtis,SKU1022,Signature Kurtis,-1,1449,0.49,-1449,-710.01,-738.99,0.05,-36.95,-775.94,714,-714,-24.99,Net Banking
ORD202301455,28-07-2023,Sale,CUST01226,Store,Mysuru,South,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,1,1899,0.55,1899,1044.45,854.55,0.05,42.73,897.28,832,832,22.55,Net Banking
ORD202402158,26-12-2024,Sale,CUST00483,Online,Hyderabad,South,Accessories,Belts & Wallets,SKU1071,Urban Belts & Wallets,2,449,0,898,0,898,0.05,44.9,942.9,191,382,516,Credit Card
ORD202500144,08-01-2025,Sale,CUST02326,Online,Delhi,North,MENSWEAR,Mens Kurtas,SKU1019,Signature Mens Kurtas,1,1949,0.52,1949,1013.48,935.52,0.05,46.78,982.3,1016,1016,-80.48,UPI
ORD202401945,03-01-2024,Sale,CUST01973,Online,Chennai,South,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.4,1299,519.6,779.4,0.05,38.97,818.37,698,698,81.4,UPI
ORD202400301,06-07-2024,Sale,CUST00382,Online,Mumbai,West,Accessories,Handbags,SKU1076,Classic Handbags,1,2499,0.47,2499,1174.53,1324.47,0.12,158.94,1483.41,1435,1435,-110.53,Credit Card
ORD202501117,15-04-2025,Sale,CUST00294,Store,Mumbai,West,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,3,699,0,2097,0,2097,0.05,104.85,2201.85,380,1140,957,Credit Card
ORD202300056,02-06-2023,Sale,CUST00544,Store,Kolkata,East,Womens Wear,Kurtis,SKU1024,Premium Kurtis,2,1249,0,2498,0,2498,0.12,299.76,2797.76,559,1118,1380,Debit Card
ORD202501802,08-11-2025,Sale,CUST02426,Store,Kochi,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,320,320,429,UPI
ORD202300279,11-11-2023,Sale,CUST01223,Store,Hyderabad,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,2,799,0,1598,0,1598,0.05,79.9,1677.9,393,786,812,Cash
ORD202501389,05-07-2025,Sale,CUST01703,Store,Mysuru,South,menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.31,1299,402.69,896.31,0.05,44.82,941.13,698,698,198.31,Credit Card
ORD202500831,08-12-2025,Sale,CUST00348,Store,Mysuru,South,Accessories,Watches,SKU1082,Classic Watches,3,1699,0.13,5097,662.61,4434.39,0.18,798.19,5232.58,1118,3354,1080.39,Debit Card
ORD202400440,07-03-2024,Sale,CUST01195,Store,Coimbatore,South,Accessories,Watches,SKU1082,Classic Watches,2,1699,0.03,3398,101.94,3296.06,0.18,593.29,3889.35,1118,2236,1060.06,Cash
ORD202502164,06-04-2025,Sale,CUST01534,Online,Gurugram,North,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.1,4949,494.9,4454.1,0.12,534.49,4988.59,2888,2888,1566.1,COD
ORD202501479,09-03-2025,Sale,CUST00600,Store,Pune,West,Menswear,T-Shirts,SKU1006,Urban T-Shirts,1,899,0.09,899,80.91,818.09,0.05,40.9,858.99,441,441,377.09,COD
ORD202401698,29-08-2024,Sale,CUST01226,Store,Jaipur,North,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0,799,0,799,0.05,39.95,838.95,393,393,406,COD
ORD202400751,15-04-2024,Sale,CUST00068,Store,Delhi,North,Accessories,Belts & Wallets,SKU1071,Urban Belts & Wallets,2,449,0.04,898,35.92,862.08,0.05,43.1,905.18,191,382,480.08,UPI
ORD202500096,16-05-2025,Sale,CUST02325,Store,Hyderabad,South,Accessories,Belts & Wallets,SKU1074,Heritage Belts & Wallets,1,1149,0.01,1149,11.49,1137.51,0.12,136.5,1274.01,530,530,607.51,UPI
ORD202301316,30-11-2023,Sale,CUST00361,Online,Bhubaneswar,East,MENSWEAR,Shirts,SKU1001,Signature Shirts,1,2149,0,2149,0,2149,0.12,257.88,2406.88,1180,1180,969,Cash
ORD202400797,31-10-2024,Sale,CUST02241,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,1,1449,0.39,1449,565.11,883.89,0.05,44.19,928.08,724,724,159.89,Debit Card
ORD202501885,04-02-2025,Sale,CUST00972,Online,Ahmedabad,West,Womenswear,Kurtis,SKU1023,Everyday Kurtis,1,999,0,999,0,999,0.05,49.95,1048.95,424,424,575,Credit Card
ORD202400739,01-08-2024,Sale,CUST00657,Store,Mumbai,West,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,2,449,0.17,898,152.66,745.34,0.05,37.27,782.61,220,440,305.34,UPI
ORD202500794,16-03-2025,Sale,CUST02319,Online,Pune,West,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0,1549,0,1549,0.12,185.88,1734.88,878,878,671,Cash
ORD202400583,30-10-2024,Sale,CUST01078,Online,Hyderabad,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.3,1749,524.7,1224.3,0.12,146.92,1371.22,1026,1026,198.3,Credit Card
ORD202400180,22-09-2024,Sale,CUST00301,Online,Gurugram,North,Womens Wear,Sarees,SKU1028,Premium Sarees,3,3399,0.22,10197,2243.34,7953.66,0.12,954.44,8908.1,2115,6345,1608.66,UPI
ORD202500150,16-09-2025,Sale,CUST01488,Online,Coimbatore,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,3,1449,0.17,4347,738.99,3608.01,0.12,432.96,4040.97,714,2142,1466.01,UPI
ORD202500926,04-01-2025,Sale,CUST01459,Store,Coimbatore,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0.38,749,284.62,464.38,0.05,23.22,487.6,315,315,149.38,Debit Card
ORD202301304,20-08-2023,Sale,CUST00461,Online,Chennai,South,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,1,449,0.15,449,67.35,381.65,0.05,19.08,400.73,220,220,161.65,UPI
RET202300073,12-11-2023,Return,CUST01677,Store,Chennai,South,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,-1,549,0,-549,0,-549,0.05,-27.45,-576.45,258,-258,-291,UPI
ORD202501985,10-11-2025,Sale,CUST02422,Store,Delhi,North,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,2,1949,0,3898,0,3898,0.12,467.76,4365.76,1130,2260,1638,COD
ORD202401564,03-09-2024,Sale,CUST02193,Online,Delhi,North,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,3,749,0.15,2247,337.05,1909.95,0.05,95.5,2005.45,315,945,964.95,UPI
ORD202500692,09-07-2025,Sale,CUST02177,Online,Kochi,South,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.46,699,321.54,377.46,0.05,18.87,396.33,368,368,9.46,UPI
ORD202501474,23-07-2025,Sale,CUST01937,Online,Delhi,North,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.43,1299,558.57,740.43,0.05,37.02,777.45,599,599,141.43,Net Banking
ORD202300331,31-10-2023,Sale,CUST00958,Store,Gurugram,North,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,Credit Card
ORD202401327,23-12-2024,Sale,CUST00472,Online,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.23,1049,241.27,807.73,0.05,40.39,848.12,601,601,206.73,UPI
ORD202400492,02-03-2024,Sale,CUST01477,Store,Chennai,South,Accessories,Watches,SKU1083,Urban Watches,3,4999,0.24,14997,3599.28,11397.72,0.18,2051.59,13449.31,2901,8703,2694.72,Debit Card
ORD202300133,06-12-2023,Sale,CUST00576,Store,Bengaluru,South,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0,1549,0,1549,0.12,185.88,1734.88,878,878,671,
ORD202400213,08-04-2024,Sale,CUST00229,Online,Coimbatore,South,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0.17,2149,365.33,1783.67,0.12,214.04,1997.71,1180,1180,603.67,UPI
ORD202501444,23-03-2025,Sale,CUST01261,Store,Delhi,North,Womenswear,Sarees,SKU1026,Festive Sarees,3,4949,0,14847,0,14847,0.12,1781.64,16628.64,2888,8664,6183,Net Banking
ORD202501955,21-11-2025,Sale,CUST01777,Store,Delhi,North,footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,2,1049,0.26,2098,545.48,1552.52,0.05,77.63,1630.15,601,1202,350.52,Debit Card
ORD202500254,23-09-2025,Sale,CUST02204,Store,Bengaluru,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,2,3949,0.13,7898,1026.74,6871.26,0.12,824.55,7695.81,2232,4464,2407.26,UPI
ORD202501532,06-06-2025,Sale,CUST00985,Online,Bengaluru,South,Accessories,Watches,SKU1081,Everyday Watches,1,4949,0.19,4949,940.31,4008.69,0.18,721.56,4730.25,2733,2733,1275.69,UPI
ORD202501219,01-09-2025,Sale,CUST01188,Online,,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.18,2549,458.82,2090.18,0.12,250.82,2341,1319,1319,771.18,Credit Card
ORD202501811,26-10-2025,Sale,CUST01944,Store,Bhubaneswar,East,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.09,1299,116.91,1182.09,0.12,141.85,1323.94,698,698,484.09,Cash
ORD202400241,02-05-2024,Sale,CUST00287,Store,Mumbai,West,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.31,1749,542.19,1206.81,0.12,144.82,1351.63,1026,1026,180.81,Credit Card
ORD202402026,01-12-2024,Sale,CUST00304,Store,Coimbatore,South,Accessories,Watches,SKU1081,Everyday Watches,2,4949,0.16,9898,1583.68,8314.32,0.18,1496.58,9810.9,2733,5466,2848.32,UPI
ORD202400648,10-05-2024,Sale,CUST01287,Store,Delhi,North,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,2,1149,0.02,2298,45.96,2252.04,0.12,270.24,2522.28,611,1222,1030.04,UPI
ORD202500993,11-09-2025,Sale,CUST02387,Store,Delhi,North,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.14,799,111.86,687.14,0.05,34.36,721.5,393,393,294.14,Credit Card
ORD202300370,21-09-2023,Sale,CUST02107,Store,Mumbai,West,Menswear,Mens Kurtas,SKU1018,Everyday Mens Kurtas,1,2099,0.22,2099,461.78,1637.22,0.12,196.47,1833.69,1063,1063,574.22,UPI
ORD202301299,04-04-2023,Sale,CUST02038,Store,Bengaluru,South,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,1,1049,0.05,1049,52.45,996.55,0.05,49.83,1046.38,412,412,584.55,Debit Card
ORD202300371,20-08-2023,Sale,CUST00633,Store,Coimbatore,South,Womenswear,Sarees,SKU1027,Essential Sarees,2,5699,0,11398,0,11398,0.12,1367.76,12765.76,3417,6834,4564,Credit Card
ORD202400533,19-03-2024,Sale,CUST01646,Online,Jaipur,North,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,1,349,0.03,349,10.47,338.53,0.05,16.93,355.46,190,190,148.53,COD
RET202500180,05-12-2025,Return,CUST02217,Online,Delhi,North,footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,-1,1049,0,-1049,0,-1049,0.12,-125.88,-1174.88,601,-601,-448,Cash
ORD202501208,16-08-2025,Sale,CUST00808,Store,Bengaluru,South,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,1,399,0.18,399,71.82,327.18,0.05,16.36,343.54,197,197,130.18,Debit Card
ORD202502240,12-11-2025,Sale,CUST01791,Online,Mysuru,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.23,2549,586.27,1962.73,0.12,235.53,2198.26,1319,1319,643.73,Debit Card
ORD202500221,07-09-2025,Sale,CUST00074,Store,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,1,449,0,449,0,449,0.05,22.45,471.45,220,220,229,Credit Card
ORD202301313,21-01-2023,Sale,CUST00751,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.23,1149,264.27,884.73,0.05,44.24,928.97,611,611,273.73,Debit Card
ORD202301084,15-09-2023,Sale,CUST01904,Online,Chennai,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,Cash
ORD202501332,02-09-2025,Sale,CUST00795,Store,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0.15,749,112.35,636.65,0.05,31.83,668.48,320,320,316.65,UPI
ORD202301969,01-07-2023,Sale,CUST01983,Store,Delhi,North,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,3,699,0.51,2097,1069.47,1027.53,0.05,51.38,1078.91,380,1140,-112.47,Credit Card
ORD202501917,23-08-2025,Sale,CUST02217,Store,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,320,320,429,UPI
ORD202300143,25-08-2023,Sale,CUST01745,Store,Pune,West,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,2,699,0.03,1398,41.94,1356.06,0.05,67.8,1423.86,380,760,596.06,UPI
ORD202400152,29-09-2024,Sale,CUST01665,Store,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,Credit Card
RET202500084,26-01-2025,Return,CUST02082,Store,Mysuru,South,Accessories,Watches,SKU1081,Everyday Watches,-1,4949,0.32,-4949,-1583.68,-3365.32,0.18,-605.76,-3971.08,2733,-2733,-632.32,Credit Card
ORD202401209,05-11-2024,Sale,CUST00859,Online,Pune,West,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0.29,749,217.21,531.79,0.05,26.59,558.38,315,315,216.79,UPI
ORD202501619,09-04-2025,Sale,CUST00940,Store,Ahmedabad,West,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.06,699,41.94,657.06,0.05,32.85,689.91,368,368,289.06,UPI
ORD202501648,26-12-2025,Sale,CUST01717,Store,Mumbai,West,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.13,1749,227.37,1521.63,0.12,182.6,1704.23,1026,1026,495.63,UPI
ORD202300104,09-01-2023,Sale,CUST00576,Store,Jaipur,North,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.31,1149,356.19,792.81,0.05,39.64,832.45,611,611,181.81,Debit Card
ORD202502248,03-01-2025,Sale,CUST01364,Store,Chennai,South,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.35,1299,454.65,844.35,0.05,42.22,886.57,599,599,245.35,UPI
ORD202400787,27-10-2024,Sale,CUST02236,Store,Delhi,North,Accessories,Belts & Wallets,SKU1071,Urban Belts & Wallets,2,449,0.17,898,152.66,745.34,0.05,37.27,782.61,191,382,363.34,UPI
ORD202500583,24-04-2025,Sale,CUST01764,Store,Bengaluru,South,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.04,699,27.96,671.04,0.05,33.55,704.59,368,368,303.04,Net Banking
ORD202401330,24-01-2024,Sale,CUST01782,Store,Kolkata,East,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,2,1899,0.49,3798,1861.02,1936.98,0.05,96.85,2033.83,832,1664,272.98,Cash
ORD202401250,07-12-2024,Sale,CUST01606,Online,Hyderabad,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.15,1749,262.35,1486.65,0.12,178.4,1665.05,1026,1026,460.65,Cash
ORD202400414,23-10-2024,Sale,CUST00847,Store,Kochi,South,footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,2,1049,0.35,2098,734.3,1363.7,0.05,68.19,1431.89,601,1202,161.7,Cash
ORD202400687,22-02-2024,Sale,CUST02281,Store,Mumbai,West,Womenswear,Sarees,SKU1027,Essential Sarees,1,5699,0.11,5699,626.89,5072.11,0.12,608.65,5680.76,3417,3417,1655.11,UPI
ORD202501147,14-04-2025,Sale,CUST00706,Online,Mysuru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.03,1049,31.47,1017.53,0.12,122.1,1139.63,601,601,416.53,UPI
RET202400001,09-12-2024,Return,CUST00321,Online,Mumbai,West,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,-2,2199,0.29,-4398,-1275.42,-3122.58,0.12,-374.71,-3497.29,1380,-2760,-362.58,Credit Card
ORD202400911,15-10-2024,Sale,CUST00681,Store,Kolkata,East,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,Cash
ORD202502007,04-02-2025,Sale,CUST00885,Store,Gurugram,North,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.13,699,90.87,608.13,0.05,30.41,638.54,365,365,243.13,Debit Card
ORD202501960,17-09-2025,Sale,CUST00372,Online,Bengaluru,South,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,1,1149,0.27,1149,310.23,838.77,0.05,41.94,880.71,502,502,336.77,Debit Card
ORD202300107,28-12-2023,Sale,CUST00785,Store,Mumbai,West,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.24,1449,347.76,1101.24,0.12,132.15,1233.39,714,714,387.24,
ORD202500230,15-06-2025,Sale,CUST00537,Store,Hyderabad,South,Footwear,Casual Shoes,SKU1057,Festive Casual Shoes,1,3049,0.04,3049,121.96,2927.04,0.12,351.24,3278.28,1820,1820,1107.04,Cash
ORD202300660,22-10-2023,Sale,CUST00687,Online,Hyderabad,South,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,1,1499,0,1499,0,1499,0.12,179.88,1678.88,918,918,581,UPI
ORD202401377,06-07-2024,Sale,CUST01586,Store,Hyderabad,South,Kids Wear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0.38,1549,588.62,960.38,0.05,48.02,1008.4,878,878,82.38,Debit Card
ORD202401247,24-06-2024,Sale,CUST01931,Online,Pune,West,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,1,1499,0.13,1499,194.87,1304.13,0.12,156.5,1460.63,918,918,386.13,UPI
ORD202500578,30-04-2025,Sale,CUST01716,Store,Ahmedabad,West,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,1,449,0,449,0,449,0.05,22.45,471.45,165,165,284,Debit Card
ORD202500297,23-09-2025,Sale,CUST01604,Store,Bengaluru,South,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0.15,699,104.85,594.15,0.05,29.71,623.86,380,380,214.15,UPI
ORD202400607,27-07-2024,Sale,CUST02035,Store,Delhi,North,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.29,1049,304.21,744.79,0.05,37.24,782.03,601,601,143.79,COD
ORD202301004,06-03-2023,Sale,CUST01434,Online,Kochi,South,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,1,1049,0.22,1049,230.78,818.22,0.05,40.91,859.13,412,412,406.22,UPI
ORD202500571,04-07-2025,Sale,CUST00915,Store,Delhi,North,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.51,1999,1019.49,979.51,0.05,48.98,1028.49,1084,1084,-104.49,UPI
ORD202400175,22-09-2024,Sale,CUST01706,Online,Mumbai,West,Accessories,Handbags,SKU1078,Essential Handbags,2,649,0,1298,0,1298,0.05,64.9,1362.9,339,678,620,COD
RET202400231,01-02-2024,Return,CUST02384,Store,Kolkata,East,menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,-1,1299,0.4,-1299,-519.6,-779.4,0.05,-38.97,-818.37,698,-698,-81.4,Cash
ORD202300944,28-06-2023,Sale,CUST00015,Store,Kochi,South,Kids Wear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0.09,1549,139.41,1409.59,0.12,169.15,1578.74,878,878,531.59,
ORD202300806,26-08-2023,Sale,CUST02476,Store,Kochi,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0,1649,0,1649,0.12,197.88,1846.88,1013,1013,636,COD
ORD202400266,19-11-2024,Sale,CUST00503,Store,Delhi,North,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.18,3949,710.82,3238.18,0.12,388.58,3626.76,2232,2232,1006.18,Cash
ORD202401350,18-12-2024,Sale,CUST01311,Store,Gurugram,North,Women's Wear,Kurtis,SKU1022,Signature Kurtis,1,1449,0,1449,0,1449,0.12,173.88,1622.88,714,714,735,UPI
ORD202502007,04-02-2025,Sale,CUST00885,Store,Gurugram,North,Kidswear,Kids Ethnic,SKU1055,Festive Kids Ethnic,2,1449,0.03,2898,86.94,2811.06,0.12,337.33,3148.39,797,1594,1217.06,Debit Card
ORD202500360,03-02-2025,Sale,CUST01782,Online,Hyderabad,South,Menswear,T-Shirts,SKU1007,Essential T-Shirts,1,649,0.2,649,129.8,519.2,0.05,25.96,545.16,335,335,184.2,UPI
ORD202501348,25-06-2025,Sale,CUST02233,Store,Delhi,North,Menswear,Shirts,SKU1002,Urban Shirts,2,1899,0.15,3798,569.7,3228.3,0.12,387.4,3615.7,886,1772,1456.3,Debit Card
ORD202501905,12-06-2025,Sale,CUST00985,Store,Lucknow,North,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.23,799,183.77,615.23,0.05,30.76,645.99,393,393,222.23,COD
